Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rainfall_adequacy_index,thermal_stress_score,log_pesticides,yield_lag_1,rainfall_roll3
Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.102,4.6991,2.102,7.3765,12801.0,2702.0
Indonesia,Soybeans,2006,12878,2702.0,1597.0,27.057,4.6991,2.057,7.3765,13006.0,2702.0
Indonesia,Soybeans,2007,12908,2702.0,1597.0,26.918,4.6991,1.918,7.3765,12878.0,2702.0
Indonesia,Soybeans,2008,13119,2702.0,1597.0,26.748,4.6991,1.748,7.3765,12908.0,2702.0
Indonesia,Soybeans,2009,13483,2702.0,1597.0,27.075,4.6991,2.075,7.3765,13119.0,2702.0
Indonesia,Soybeans,2010,13726,2702.0,1597.0,27.077,4.6991,2.077,7.3765,13483.0,2702.0
Indonesia,Soybeans,2011,13681,2702.0,1597.0,26.837,4.6991,1.837,7.3765,13726.0,2702.0
Indonesia,Soybeans,2012,14854,2702.0,1597.0,27.027,4.6991,2.027,7.3765,13681.0,2702.0
Indonesia,Soybeans,2013,14161,2702.0,1597.0,27.015,4.6991,2.015,7.3765,14854.0,2702.0
Indonesia,Sweet potatoes,1991,95150,2702.0,3259.0,26.683,3.088,2.683,8.0895,94450.0,2702.0
Indonesia,Sweet potatoes,1992,94481,2702.0,825.0,26.743,3.088,2.743,6.7166,95150.0,2702.0
Indonesia,Sweet potatoes,1993,93183,2702.0,1597.0,26.833,3.088,2.833,7.3765,94481.0,2702.0
Indonesia,Sweet potatoes,1994,93583,2702.0,1597.0,26.73,3.088,2.73,7.3765,93183.0,2702.0
Indonesia,Sweet potatoes,1995,94939,2702.0,1597.0,26.838,3.088,2.838,7.3765,93583.0,2702.0
Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,26.84,3.088,2.84,7.3765,94939.0,2702.0
Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.01,3.088,3.01,7.3765,113547.0,2702.0
Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.343,3.088,3.343,7.3765,94532.0,2702.0
Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,26.7,3.088,2.7,7.3765,95750.0,2702.0
Indonesia,Sweet potatoes,2000,94211,2702.0,1597.0,26.867,3.088,2.867,7.3765,96698.0,2702.0
Indonesia,Sweet potatoes,2001,96634,2702.0,1597.0,26.912,3.088,2.912,7.3765,94211.0,2702.0
Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.125,3.088,3.125,7.3765,96634.0,2702.0
Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,27.107,3.088,3.107,7.3765,99940.0,2702.0
Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.102,3.088,3.102,7.3765,103053.0,2702.0
Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,27.057,3.088,3.057,7.3765,104128.0,2702.0
Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,26.918,3.088,2.918,7.3765,105267.0,2702.0
Indonesia,Sweet potatoes,2008,107743,2702.0,1597.0,26.748,3.088,2.748,7.3765,106643.0,2702.0
Indonesia,Sweet potatoes,2009,111920,2702.0,1597.0,27.075,3.088,3.075,7.3765,107743.0,2702.0
Indonesia,Sweet potatoes,2010,113272,2702.0,1597.0,27.077,3.088,3.077,7.3765,111920.0,2702.0
Indonesia,Sweet potatoes,2011,123289,2702.0,1597.0,26.837,3.088,2.837,7.3765,113272.0,2702.0
Indonesia,Sweet potatoes,2012,139290,2702.0,1597.0,27.027,3.088,3.027,7.3765,123289.0,2702.0
Indonesia,Sweet potatoes,2013,147465,2702.0,1597.0,27.015,3.088,3.015,7.3765,139290.0,2702.0
Iraq,Maize,1991,21857,216.0,692.0,21.445,0.3323,2.555,6.541,24814.0,216.0
Iraq,Maize,1992,20046,216.0,692.0,19.64,0.3323,4.36,6.541,21857.0,216.0
Iraq,Maize,1993,19310,216.0,692.0,20.805,0.3323,3.195,6.541,20046.0,216.0
Iraq,Maize,1994,21333,216.0,692.0,21.745,0.3323,2.255,6.541,19310.0,216.0
Iraq,Maize,1995,14286,216.0,816.0,21.59,0.3323,2.41,6.7056,21333.0,216.0
Iraq,Maize,1996,20833,216.0,616.0,22.045,0.3323,1.955,6.4249,14286.0,216.0
Iraq,Maize,1997,19836,216.0,848.0,20.985,0.3323,3.015,6.7441,20833.0,216.0
Iraq,Maize,1998,21803,216.0,755.0,22.49,0.3323,1.51,6.628,19836.0,216.0
Iraq,Maize,1999,19167,216.0,508.0,22.635,0.3323,1.365,6.2324,21803.0,216.0
Iraq,Maize,2000,7560,216.0,548.0,22.09,0.3323,1.91,6.3081,19167.0,216.0
Iraq,Maize,2001,23613,216.0,837.47,22.625,0.3323,1.375,6.7316,7560.0,216.0
Iraq,Maize,2002,24433,216.0,878.68,21.93,0.3323,2.07,6.7796,23613.0,216.0
Iraq,Maize,2004,22486,216.0,828.62,21.86,0.3323,2.14,6.721,24433.0,216.0
Iraq,Maize,2005,23079,216.0,873.01,21.77,0.3323,2.23,6.7731,22486.0,216.0
Iraq,Maize,2006,24255,216.0,824.14,21.97,0.3323,2.03,6.7156,23079.0,216.0
Iraq,Maize,2007,24774,216.0,1062.61,22.02,0.3323,1.98,6.9694,24255.0,216.0
Iraq,Maize,2008,23492,216.0,1245.94,22.275,0.3323,1.725,7.1284,24774.0,216.0
Iraq,Maize,2009,20878,216.0,1429.27,22.065,0.3323,1.935,7.2656,23492.0,216.0
Iraq,Maize,2010,23586,216.0,1612.61,23.73,0.3323,0.27,7.3862,20878.0,216.0
Iraq,Maize,2011,26077,216.0,1795.94,21.61,0.3323,2.39,7.4938,23586.0,216.0
Iraq,Maize,2012,33444,216.0,1979.27,22.52,0.3323,1.48,7.591,26077.0,216.0
Iraq,Maize,2013,42214,216.0,2162.6,23.455,0.3323,0.545,7.6795,33444.0,216.0
Iraq,Potatoes,1991,138029,216.0,692.0,21.445,0.36,3.445,6.541,166681.0,216.0
Iraq,Potatoes,1992,179167,216.0,692.0,19.64,0.36,1.64,6.541,138029.0,216.0
Iraq,Potatoes,1993,174739,216.0,692.0,20.805,0.36,2.805,6.541,179167.0,216.0
Iraq,Potatoes,1994,166360,216.0,692.0,21.745,0.36,3.745,6.541,174739.0,216.0
Iraq,Potatoes,1995,160385,216.0,816.0,21.59,0.36,3.59,6.7056,166360.0,216.0
Iraq,Potatoes,1996,177576,216.0,616.0,22.045,0.36,4.045,6.4249,160385.0,216.0
Iraq,Potatoes,1997,154474,216.0,848.0,20.985,0.36,2.985,6.7441,177576.0,216.0
Iraq,Potatoes,1998,155263,216.0,755.0,22.49,0.36,4.49,6.628,154474.0,216.0
Iraq,Potatoes,1999,164972,216.0,508.0,22.635,0.36,4.635,6.2324,155263.0,216.0
Iraq,Potatoes,2000,140645,216.0,548.0,22.09,0.36,4.09,6.3081,164972.0,216.0
Iraq,Potatoes,2001,163947,216.0,837.47,22.625,0.36,4.625,6.7316,140645.0,216.0
Iraq,Potatoes,2002,170047,216.0,878.68,21.93,0.36,3.93,6.7796,163947.0,216.0
Iraq,Potatoes,2004,162581,216.0,828.62,21.86,0.36,3.86,6.721,170047.0,216.0
Iraq,Potatoes,2005,158431,216.0,873.01,21.77,0.36,3.77,6.7731,162581.0,216.0
Iraq,Potatoes,2006,176444,216.0,824.14,21.97,0.36,3.97,6.7156,158431.0,216.0
Iraq,Potatoes,2007,179580,216.0,1062.61,22.02,0.36,4.02,6.9694,176444.0,216.0
Iraq,Potatoes,2008,105689,216.0,1245.94,22.275,0.36,4.275,7.1284,179580.0,216.0
Iraq,Potatoes,2009,113307,216.0,1429.27,22.065,0.36,4.065,7.2656,105689.0,216.0
Iraq,Potatoes,2010,157177,216.0,1612.61,23.73,0.36,5.73,7.3862,113307.0,216.0
Iraq,Potatoes,2011,137820,216.0,1795.94,21.61,0.36,3.61,7.4938,157177.0,216.0
Iraq,Potatoes,2012,134713,216.0,1979.27,22.52,0.36,4.52,7.591,137820.0,216.0
Iraq,Potatoes,2013,170599,216.0,2162.6,23.455,0.36,5.455,7.6795,134713.0,216.0
Iraq,Rice,1991,22008,216.0,692.0,21.445,0.1234,3.555,6.541,28889.0,216.0
Iraq,Rice,1992,18947,216.0,692.0,19.64,0.1234,5.36,6.541,22008.0,216.0
Iraq,Rice,1993,18727,216.0,692.0,20.805,0.1234,4.195,6.541,18947.0,216.0
Iraq,Rice,1994,23497,216.0,692.0,21.745,0.1234,3.255,6.541,18727.0,216.0
Iraq,Rice,1995,18000,216.0,816.0,21.59,0.1234,3.41,6.7056,23497.0,216.0
Iraq,Rice,1996,22500,216.0,616.0,22.045,0.1234,2.955,6.4249,18000.0,216.0
Iraq,Rice,1997,20165,216.0,848.0,20.985,0.1234,4.015,6.7441,22500.0,216.0
Iraq,Rice,1998,23438,216.0,755.0,22.49,0.1234,2.51,6.628,20165.0,216.0
Iraq,Rice,1999,13846,216.0,508.0,22.635,0.1234,2.365,6.2324,23438.0,216.0
Iraq,Rice,2000,6000,216.0,548.0,22.09,0.1234,2.91,6.3081,13846.0,216.0
Iraq,Rice,2001,12800,216.0,837.47,22.625,0.1234,2.375,6.7316,6000.0,216.0
Iraq,Rice,2002,25000,216.0,878.68,21.93,0.1234,3.07,6.7796,12800.0,216.0
Iraq,Rice,2004,28409,216.0,828.62,21.86,0.1234,3.14,6.721,25000.0,216.0
Iraq,Rice,2005,28879,216.0,873.01,21.77,0.1234,3.23,6.7731,28409.0,216.0
Iraq,Rice,2006,28867,216.0,824.14,21.97,0.1234,3.03,6.7156,28879.0,216.0
Iraq,Rice,2007,31630,216.0,1062.61,22.02,0.1234,2.98,6.9694,28867.0,216.0
Iraq,Rice,2008,29281,216.0,1245.94,22.275,0.1234,2.725,7.1284,31630.0,216.0
Iraq,Rice,2009,31511,216.0,1429.27,22.065,0.1234,2.935,7.2656,29281.0,216.0
Iraq,Rice,2010,32482,216.0,1612.61,23.73,0.1234,1.27,7.3862,31511.0,216.0
Iraq,Rice,2011,35762,216.0,1795.94,21.61,0.1234,3.39,7.4938,32482.0,216.0
Iraq,Rice,2012,45468,216.0,1979.27,22.52,0.1234,2.48,7.591,35762.0,216.0
Iraq,Rice,2013,47162,216.0,2162.6,23.455,0.1234,1.545,7.6795,45468.0,216.0
Iraq,Sorghum,1991,4348,216.0,692.0,21.445,0.3757,5.555,6.541,7273.0,216.0
Iraq,Sorghum,1992,6125,216.0,692.0,19.64,0.3757,7.36,6.541,4348.0,216.0
Iraq,Sorghum,1993,8333,216.0,692.0,20.805,0.3757,6.195,6.541,6125.0,216.0
Iraq,Sorghum,1994,8571,216.0,692.0,21.745,0.3757,5.255,6.541,8333.0,216.0
Iraq,Sorghum,1995,8889,216.0,816.0,21.59,0.3757,5.41,6.7056,8571.0,216.0
Iraq,Sorghum,1996,10000,216.0,616.0,22.045,0.3757,4.955,6.4249,8889.0,216.0
Iraq,Sorghum,1997,10000,216.0,848.0,20.985,0.3757,6.015,6.7441,10000.0,216.0
Iraq,Sorghum,1998,10000,216.0,755.0,22.49,0.3757,4.51,6.628,10000.0,216.0
Iraq,Sorghum,1999,10000,216.0,508.0,22.635,0.3757,4.365,6.2324,10000.0,216.0
Iraq,Sorghum,2000,3333,216.0,548.0,22.09,0.3757,4.91,6.3081,10000.0,216.0
Iraq,Sorghum,2001,3333,216.0,837.47,22.625,0.3757,4.375,6.7316,3333.0,216.0
Iraq,Sorghum,2002,3333,216.0,878.68,21.93,0.3757,5.07,6.7796,3333.0,216.0
Iraq,Sorghum,2004,10556,216.0,828.62,21.86,0.3757,5.14,6.721,3333.0,216.0
Iraq,Sorghum,2005,9750,216.0,873.01,21.77,0.3757,5.23,6.7731,10556.0,216.0
Iraq,Sorghum,2006,10000,216.0,824.14,21.97,0.3757,5.03,6.7156,9750.0,216.0
Iraq,Sorghum,2007,9722,216.0,1062.61,22.02,0.3757,4.98,6.9694,10000.0,216.0
Iraq,Sorghum,2008,9791,216.0,1245.94,22.275,0.3757,4.725,7.1284,9722.0,216.0
Iraq,Sorghum,2009,14279,216.0,1429.27,22.065,0.3757,4.935,7.2656,9791.0,216.0
Iraq,Sorghum,2010,29960,216.0,1612.61,23.73,0.3757,3.27,7.3862,14279.0,216.0
Iraq,Sorghum,2011,31873,216.0,1795.94,21.61,0.3757,5.39,7.4938,29960.0,216.0
Iraq,Sorghum,2012,7314,216.0,1979.27,22.52,0.3757,4.48,7.591,31873.0,216.0
Iraq,Sorghum,2013,19215,216.0,2162.6,23.455,0.3757,3.545,7.6795,7314.0,216.0
Iraq,Soybeans,1991,15000,216.0,692.0,21.445,0.3757,3.555,6.541,14615.0,216.0
Iraq,Soybeans,1992,14800,216.0,692.0,19.64,0.3757,5.36,6.541,15000.0,216.0
Iraq,Soybeans,1993,14815,216.0,692.0,20.805,0.3757,4.195,6.541,14800.0,216.0
Iraq,Soybeans,1994,13846,216.0,692.0,21.745,0.3757,3.255,6.541,14815.0,216.0
Iraq,Soybeans,1995,14000,216.0,816.0,21.59,0.3757,3.41,6.7056,13846.0,216.0
Iraq,Soybeans,1996,13750,216.0,616.0,22.045,0.3757,2.955,6.4249,14000.0,216.0
Iraq,Soybeans,1997,14000,216.0,848.0,20.985,0.3757,4.015,6.7441,13750.0,216.0
Iraq,Soybeans,1998,11181,216.0,755.0,22.49,0.3757,2.51,6.628,14000.0,216.0
Iraq,Soybeans,1999,4365,216.0,508.0,22.635,0.3757,2.365,6.2324,11181.0,216.0
Iraq,Soybeans,2000,10000,216.0,548.0,22.09,0.3757,2.91,6.3081,4365.0,216.0
Iraq,Soybeans,2001,12000,216.0,837.47,22.625,0.3757,2.375,6.7316,10000.0,216.0
Iraq,Soybeans,2002,10000,216.0,878.68,21.93,0.3757,3.07,6.7796,12000.0,216.0
Iraq,Soybeans,2004,10000,216.0,828.62,21.86,0.3757,3.14,6.721,10000.0,216.0
Iraq,Soybeans,2005,9214,216.0,873.01,21.77,0.3757,3.23,6.7731,10000.0,216.0
Iraq,Soybeans,2006,9095,216.0,824.14,21.97,0.3757,3.03,6.7156,9214.0,216.0
Iraq,Soybeans,2007,9187,216.0,1062.61,22.02,0.3757,2.98,6.9694,9095.0,216.0
Iraq,Soybeans,2008,9016,216.0,1245.94,22.275,0.3757,2.725,7.1284,9187.0,216.0
Iraq,Soybeans,2009,8846,216.0,1429.27,22.065,0.3757,2.935,7.2656,9016.0,216.0
Iraq,Soybeans,2010,8675,216.0,1612.61,23.73,0.3757,1.27,7.3862,8846.0,216.0
Iraq,Soybeans,2011,8504,216.0,1795.94,21.61,0.3757,3.39,7.4938,8675.0,216.0
Iraq,Soybeans,2012,8334,216.0,1979.27,22.52,0.3757,2.48,7.591,8504.0,216.0
Iraq,Soybeans,2013,8163,216.0,2162.6,23.455,0.3757,1.545,7.6795,8334.0,216.0
Iraq,Wheat,1991,8056,216.0,692.0,21.445,0.3927,4.445,6.541,10129.0,216.0
Iraq,Wheat,1992,5999,216.0,692.0,19.64,0.3927,2.64,6.541,8056.0,216.0
Iraq,Wheat,1993,5897,216.0,692.0,20.805,0.3927,3.805,6.541,5999.0,216.0
Iraq,Wheat,1994,7431,216.0,692.0,21.745,0.3927,4.745,6.541,5897.0,216.0
Iraq,Wheat,1995,8052,216.0,816.0,21.59,0.3927,4.59,6.7056,7431.0,216.0
Iraq,Wheat,1996,8667,216.0,616.0,22.045,0.3927,5.045,6.4249,8052.0,216.0
Iraq,Wheat,1997,7566,216.0,848.0,20.985,0.3927,3.985,6.7441,8667.0,216.0
Iraq,Wheat,1998,8071,216.0,755.0,22.49,0.3927,5.49,6.628,7566.0,216.0
Iraq,Wheat,1999,6154,216.0,508.0,22.635,0.3927,5.635,6.2324,8071.0,216.0
Iraq,Wheat,2000,3200,216.0,548.0,22.09,0.3927,5.09,6.3081,6154.0,216.0
Iraq,Wheat,2001,7405,216.0,837.47,22.625,0.3927,5.625,6.7316,3200.0,216.0
Iraq,Wheat,2002,15703,216.0,878.68,21.93,0.3927,4.93,6.7796,7405.0,216.0
Iraq,Wheat,2004,11898,216.0,828.62,21.86,0.3927,4.86,6.721,15703.0,216.0
Iraq,Wheat,2005,8738,216.0,873.01,21.77,0.3927,4.77,6.7731,11898.0,216.0
Iraq,Wheat,2006,13783,216.0,824.14,21.97,0.3927,4.97,6.7156,8738.0,216.0
Iraq,Wheat,2007,14031,216.0,1062.61,22.02,0.3927,5.02,6.9694,13783.0,216.0
Iraq,Wheat,2008,13678,216.0,1245.94,22.275,0.3927,5.275,7.1284,14031.0,216.0
Iraq,Wheat,2009,18756,216.0,1429.27,22.065,0.3927,5.065,7.2656,13678.0,216.0
Iraq,Wheat,2010,19872,216.0,1612.61,23.73,0.3927,6.73,7.3862,18756.0,216.0
Iraq,Wheat,2011,19552,216.0,1795.94,21.61,0.3927,4.61,7.4938,19872.0,216.0
Iraq,Wheat,2012,24181,216.0,1979.27,22.52,0.3927,5.52,7.591,19552.0,216.0
Iraq,Wheat,2013,23068,216.0,2162.6,23.455,0.3927,6.455,7.6795,24181.0,216.0
Ireland,Potatoes,1991,278537,1118.0,2014.0,9.07,1.8633,8.93,7.6084,248971.0,1118.0
Ireland,Potatoes,1992,288688,1118.0,2014.0,9.07,1.8633,8.93,7.6084,278537.0,1118.0
Ireland,Potatoes,1993,263426,1118.0,2014.0,8.85,1.8633,9.15,7.6084,288688.0,1118.0
Ireland,Potatoes,1994,300000,1118.0,2014.0,9.13,1.8633,8.87,7.6084,263426.0,1118.0
Ireland,Potatoes,1995,275893,1118.0,2152.0,9.75,1.8633,8.25,7.6746,300000.0,1118.0
Ireland,Potatoes,1996,301646,1118.0,1577.0,8.85,1.8633,9.15,7.3639,275893.0,1118.0
Ireland,Potatoes,1997,259341,1118.0,2201.0,9.95,1.8633,8.05,7.6971,301646.0,1118.0
Ireland,Potatoes,1998,260541,1118.0,2257.0,9.71,1.8633,8.29,7.7222,259341.0,1118.0
Ireland,Potatoes,1999,319429,1118.0,1930.0,9.75,1.8633,8.25,7.5658,260541.0,1118.0
Ireland,Potatoes,2000,336889,1118.0,1942.21,9.43,1.8633,8.57,7.5721,319429.0,1118.0
Ireland,Potatoes,2001,333986,1118.0,2333.67,9.27,1.8633,8.73,7.7556,336889.0,1118.0
Ireland,Potatoes,2002,336753,1118.0,2614.27,9.75,1.8633,8.25,7.8691,333986.0,1118.0
Ireland,Potatoes,2004,415188,1118.0,2978.49,9.77,1.8633,8.23,7.9995,336753.0,1118.0
Ireland,Potatoes,2005,346780,1118.0,2624.89,9.91,1.8633,8.09,7.8732,415188.0,1118.0
Ireland,Potatoes,2006,332957,1118.0,2766.64,10.0,1.8633,8.0,7.9258,346780.0,1118.0
Ireland,Potatoes,2007,341026,1118.0,3083.02,10.11,1.8633,7.89,8.034,332957.0,1118.0
Ireland,Potatoes,2008,307946,1118.0,2790.17,9.42,1.8633,8.58,7.9342,341026.0,1118.0
Ireland,Potatoes,2009,275492,1118.0,2268.1,9.47,1.8633,8.53,7.7271,307946.0,1118.0
Ireland,Potatoes,2010,343934,1118.0,2529.2,8.38,1.8633,9.62,7.8361,275492.0,1118.0
Ireland,Potatoes,2011,342404,1118.0,3664.3,9.76,1.8633,8.24,8.2067,343934.0,1118.0
Ireland,Potatoes,2012,257778,1118.0,2925.1,9.28,1.8633,8.72,7.9814,342404.0,1118.0
Ireland,Potatoes,2013,383271,1118.0,2950.8,9.28,1.8633,8.72,7.9902,257778.0,1118.0
Ireland,Wheat,1991,78646,1118.0,2014.0,9.07,2.0327,7.93,7.6084,85307.0,1118.0
Ireland,Wheat,1992,78808,1118.0,2014.0,9.07,2.0327,7.93,7.6084,78646.0,1118.0
Ireland,Wheat,1993,68056,1118.0,2014.0,8.85,2.0327,8.15,7.6084,78808.0,1118.0
Ireland,Wheat,1994,77193,1118.0,2014.0,9.13,2.0327,7.87,7.6084,68056.0,1118.0
Ireland,Wheat,1995,82461,1118.0,2152.0,9.75,2.0327,7.25,7.6746,77193.0,1118.0
Ireland,Wheat,1996,89965,1118.0,1577.0,8.85,2.0327,8.15,7.3639,82461.0,1118.0
Ireland,Wheat,1997,77210,1118.0,2201.0,9.95,2.0327,7.05,7.6971,89965.0,1118.0
Ireland,Wheat,1998,80310,1118.0,2257.0,9.71,2.0327,7.29,7.7222,77210.0,1118.0
Ireland,Wheat,1999,87665,1118.0,1930.0,9.75,2.0327,7.25,7.5658,80310.0,1118.0
Ireland,Wheat,2000,94538,1118.0,1942.21,9.43,2.0327,7.57,7.5721,87665.0,1118.0
Ireland,Wheat,2001,90601,1118.0,2333.67,9.27,2.0327,7.73,7.7556,94538.0,1118.0
Ireland,Wheat,2002,84440,1118.0,2614.27,9.75,2.0327,7.25,7.8691,90601.0,1118.0
Ireland,Wheat,2004,99241,1118.0,2978.49,9.77,2.0327,7.23,7.9995,84440.0,1118.0
Ireland,Wheat,2005,84317,1118.0,2624.89,9.91,2.0327,7.09,7.8732,99241.0,1118.0
Ireland,Wheat,2006,91543,1118.0,2766.64,10.0,2.0327,7.0,7.9258,84317.0,1118.0
Ireland,Wheat,2007,84626,1118.0,3083.02,10.11,2.0327,6.89,8.034,91543.0,1118.0
Ireland,Wheat,2008,89684,1118.0,2790.17,9.42,2.0327,7.58,7.9342,84626.0,1118.0
Ireland,Wheat,2009,81669,1118.0,2268.1,9.47,2.0327,7.53,7.7271,89684.0,1118.0
Ireland,Wheat,2010,86015,1118.0,2529.2,8.38,2.0327,8.62,7.8361,81669.0,1118.0
Ireland,Wheat,2011,98641,1118.0,3664.3,9.76,2.0327,7.24,8.2067,86015.0,1118.0
Ireland,Wheat,2012,72235,1118.0,2925.1,9.28,2.0327,7.72,7.9814,98641.0,1118.0
Ireland,Wheat,2013,89983,1118.0,2950.8,9.28,2.0327,7.72,7.9902,72235.0,1118.0
Italy,Maize,1991,72624,832.0,88916.6,9.665,1.28,14.335,11.3955,76375.0,832.0
Italy,Maize,1992,86597,832.0,88227.6,10.325,1.28,13.675,11.3877,72624.0,832.0
Italy,Maize,1993,86612,832.0,89282.2,10.07,1.28,13.93,11.3996,86597.0,832.0
Italy,Maize,1994,82235,832.0,81217.6,10.96,1.28,13.04,11.3049,86612.0,832.0
Italy,Maize,1995,89695,832.0,84153.0,9.95,1.28,14.05,11.3404,82235.0,832.0
Italy,Maize,1996,93328,832.0,74617.2,9.67,1.28,14.33,11.2201,89695.0,832.0
Italy,Maize,1997,96270,832.0,84799.0,10.655,1.28,13.345,11.3481,93328.0,832.0
Italy,Maize,1998,93217,832.0,84117.0,10.365,1.28,13.635,11.34,96270.0,832.0
Italy,Maize,1999,97444,832.0,81583.0,10.295,1.28,13.705,11.3094,93217.0,832.0
Italy,Maize,2000,95277,832.0,79447.0,10.775,1.28,13.225,11.2829,97444.0,832.0
Italy,Maize,2001,95135,832.0,75978.0,10.53,1.28,13.47,11.2382,95277.0,832.0
Italy,Maize,2002,94918,832.0,94211.0,10.645,1.28,13.355,11.4533,95135.0,832.0
Italy,Maize,2004,94975,832.0,83810.0,10.245,1.28,13.755,11.3363,94918.0,832.0
Italy,Maize,2005,93678,832.0,84647.0,9.745,1.28,14.255,11.3463,94975.0,832.0
Italy,Maize,2006,87285,832.0,74349.0,10.51,1.28,13.49,11.2165,93678.0,832.0
Italy,Maize,2007,93120,832.0,80454.0,10.86,1.28,13.14,11.2955,87285.0,832.0
Italy,Maize,2008,95726,832.0,79643.0,10.46,1.28,13.54,11.2853,93120.0,832.0
Italy,Maize,2009,86048,832.0,74172.0,10.695,1.28,13.305,11.2142,95726.0,832.0
Italy,Maize,2010,91672,832.0,71613.0,9.84,1.28,14.16,11.179,86048.0,832.0
Italy,Maize,2011,98033,832.0,70690.0,11.07,1.28,12.93,11.1661,91672.0,832.0
Italy,Maize,2012,80325,832.0,61889.0,10.75,1.28,13.25,11.0331,98033.0,832.0
Italy,Maize,2013,86989,832.0,55633.0,10.82,1.28,13.18,10.9265,80325.0,832.0
Italy,Potatoes,1991,200113,832.0,88916.6,9.665,1.3867,8.335,11.3955,191624.0,832.0
Italy,Potatoes,1992,226592,832.0,88227.6,10.325,1.3867,7.675,11.3877,200113.0,832.0
Italy,Potatoes,1993,224567,832.0,89282.2,10.07,1.3867,7.93,11.3996,226592.0,832.0
Italy,Potatoes,1994,233775,832.0,81217.6,10.96,1.3867,7.04,11.3049,224567.0,832.0
Italy,Potatoes,1995,232893,832.0,84153.0,9.95,1.3867,8.05,11.3404,233775.0,832.0
Italy,Potatoes,1996,224667,832.0,74617.2,9.67,1.3867,8.33,11.2201,232893.0,832.0
Italy,Potatoes,1997,222609,832.0,84799.0,10.655,1.3867,7.345,11.3481,224667.0,832.0
Italy,Potatoes,1998,243418,832.0,84117.0,10.365,1.3867,7.635,11.34,222609.0,832.0
Italy,Potatoes,1999,241843,832.0,81583.0,10.295,1.3867,7.705,11.3094,243418.0,832.0
Italy,Potatoes,2000,250695,832.0,79447.0,10.775,1.3867,7.225,11.2829,241843.0,832.0
Italy,Potatoes,2001,250910,832.0,75978.0,10.53,1.3867,7.47,11.2382,250695.0,832.0
Italy,Potatoes,2002,240997,832.0,94211.0,10.645,1.3867,7.355,11.4533,250910.0,832.0
Italy,Potatoes,2004,251485,832.0,83810.0,10.245,1.3867,7.755,11.3363,240997.0,832.0
Italy,Potatoes,2005,250819,832.0,84647.0,9.745,1.3867,8.255,11.3463,251485.0,832.0
Italy,Potatoes,2006,246070,832.0,74349.0,10.51,1.3867,7.49,11.2165,250819.0,832.0
Italy,Potatoes,2007,256304,832.0,80454.0,10.86,1.3867,7.14,11.2955,246070.0,832.0
Italy,Potatoes,2008,227242,832.0,79643.0,10.46,1.3867,7.54,11.2853,256304.0,832.0
Italy,Potatoes,2009,248352,832.0,74172.0,10.695,1.3867,7.305,11.2142,227242.0,832.0
Italy,Potatoes,2010,249684,832.0,71613.0,9.84,1.3867,8.16,11.179,248352.0,832.0
Italy,Potatoes,2011,249158,832.0,70690.0,11.07,1.3867,6.93,11.1661,249684.0,832.0
Italy,Potatoes,2012,254511,832.0,61889.0,10.75,1.3867,7.25,11.0331,249158.0,832.0
Italy,Potatoes,2013,252483,832.0,55633.0,10.82,1.3867,7.18,10.9265,254511.0,832.0
Italy,Rice,1991,60274,832.0,88916.6,9.665,0.4754,15.335,11.3955,60278.0,832.0
Italy,Rice,1992,58758,832.0,88227.6,10.325,0.4754,14.675,11.3877,60274.0,832.0
Italy,Rice,1993,56317,832.0,89282.2,10.07,0.4754,14.93,11.3996,58758.0,832.0
Italy,Rice,1994,57661,832.0,81217.6,10.96,0.4754,14.04,11.3049,56317.0,832.0
Italy,Rice,1995,55206,832.0,84153.0,9.95,0.4754,15.05,11.3404,57661.0,832.0
Italy,Rice,1996,58122,832.0,74617.2,9.67,0.4754,15.33,11.2201,55206.0,832.0
Italy,Rice,1997,61950,832.0,84799.0,10.655,0.4754,14.345,11.3481,58122.0,832.0
Italy,Rice,1998,62573,832.0,84117.0,10.365,0.4754,14.635,11.34,61950.0,832.0
Italy,Rice,1999,64635,832.0,81583.0,10.295,0.4754,14.705,11.3094,62573.0,832.0
Italy,Rice,2000,55810,832.0,79447.0,10.775,0.4754,14.225,11.2829,64635.0,832.0
Italy,Rice,2001,58494,832.0,75978.0,10.53,0.4754,14.47,11.2382,55810.0,832.0
Italy,Rice,2002,62700,832.0,94211.0,10.645,0.4754,14.355,11.4533,58494.0,832.0
Italy,Rice,2004,66317,832.0,83810.0,10.245,0.4754,14.755,11.3363,62700.0,832.0
Italy,Rice,2005,63074,832.0,84647.0,9.745,0.4754,15.255,11.3463,66317.0,832.0
Italy,Rice,2006,62772,832.0,74349.0,10.51,0.4754,14.49,11.2165,63074.0,832.0
